abstracts,ieee_keywords,author_keywords
"With the quantum effect, the spatial confinement of the local field in TERS-like (i.e., plasmonic dimer sandwiching a single molecule) depends on both the shape and the boundary location of the molecule in the dimer gap. These results help to reveal the deeper physical origin of the sub-nanometer spatial resolution in TERS system.","['Plasmons', 'Metals', 'Spatial resolution', 'Permittivity', 'Ions', 'Raman scattering', 'Optical polarization']","['Polarization', 'surface plasmons', 'plasmonics']"
"Realizing adjustable biphoton frequency comb by spontaneous four wave mixing in optical fibers and a pulse shaper. The spatial quantum beating of the biphoton frequency comb shows a comb-like fringe with a series of dips, although it cannot be explained by the photon extraction processes of different round-trips in resonators. The variat0ions of the beating fringes reflect the changes of the biphoton frequency comb, which is controlled by the pulse shaper, showing its adjustability.","['Photonics', 'Optical fiber dispersion', 'Optical fiber polarization', 'Optical fiber couplers', 'Quantum entanglement', 'Resonant frequency', 'Superconducting filters']","['Fiber nonlinear optics', 'quantum entanglement', 'spatial quantum beating']"
"Low-coherence interferometry has been a useful tool to detect distributed polarization coupling points in polarization-maintaining fiber (PMF). However, due to birefringence dispersion, two close coupling points in long PMF are usually difficult to be distinguished. In our paper, a novel method based on multipeaks splitting has been presented to tackle the problem without dispersion compensation. The experimental results demonstrated the feasibility and accuracy of the method.","['Couplings', 'Coherence', 'Optical fiber polarization', 'Optical interferometry', 'Optical fiber dispersion', 'Spatial resolution']","['Low coherence interferometry', 'Fiber optics systems', 'Birefringence', 'Metrology', 'Optical properties of photonic materials', 'Polarization maintaining fiber']"
"This work investigates the feature of Brillouin spectral hole burning in a PMF and a SMF. The position dependence of the narrow dip in the Brillouin spectrum formation process along the fiber is studied. Comparing with the conventional Brillouin sensors, the proposed method can obtain distributed temperature and strain sensing with a higher accuracy.","['Scattering', 'Acoustic beams', 'Probes', 'Resonant frequency', 'Optical fiber sensors', 'Optical fiber polarization', 'Optical fiber amplifiers']","['Brillouin scattering', 'spectral hole burning', 'temperature and strain sensing', 'optical fiber sensor.']"
"Aiming to get narrow line-width, we introduce a 5x de-magnifying telescope system into spectral beam combining of 976 nm diode laser mini-bar. The spectral bandwidth narrowing from free run 27.7 nm down to 2.7 nm has been achieved, which is the narrowest spectral bandwidth that obtain by spectral beam combining diode laser with a short focal length transform lens. Additionally, a more compact spectral beam combining system can be achieved by using a de-magnifying optics.","['Laser beams', 'Diode lasers', 'Measurement by laser beam', 'Telescopes', 'Semiconductor lasers', 'Bandwidth', 'Lenses']","['Diode laser', 'laser resonators', 'diffraction gratings', 'laser beam combining.']"
"The generation and evolution process of red shifting in a ultrafast fiber laser with the soliton self-frequency shift are investigated by numerical simulation. And the effect of different parameters including the pump strength, the length of dispersion shift fiber, the modulation depth of saturable absorber and the initial field on the red shifting are analyzed for the first time to our knowledge. By optimizing these parameters, a soliton with the maximum red shifting beyond the laser's gain bandwidth is obtained. In addition, within a narrow parameter range, we have also achieved a novel red-shift period-doubling bifurcated soliton with a periodic switching central wavelength.","['Licenses', 'Optical fiber dispersion', 'Solitons', 'Fiber lasers', 'Silicon compounds', 'Optical losses', 'Mathematical model']","['Fiber nonlinear optics', 'fiber lasers', 'tunable lasers']"
"Pluggable transceivers become the preferable FF in data centers' connectivity due to low power and small size. In such small FF, the optical components may be packaged separately from the electronic blocks. Thus, the UBS is transmitted over printed traces (here, microstrip), and FDCD impairment is enhanced (not treated in typical optical communication systems). The UBS transmission is supported by using novel FDCD compensations.","['Microstrip', 'Substrates', 'Optical pulses', 'Optical fiber dispersion', 'Backplanes', 'Optical fibers']","['Fiber optics systems', 'Electro-optical systems', 'Optical interconnects']"
"Catastrophic optical mirror damage (COMD) is one of the main failure mechanisms limiting the reliability of GaAs based laser diodes. Here, we compare the facet stability of ZnSe-passivated ridge-waveguide lasers (RWLs) that are cleaved in air and subsequently cleaned using atomic hydrogen with RWLs that are cleaved in ultra-high vacuum. RWLs cleaved in ultra-high vacuum show a superior performance and reach power densities up to 58 MW/cm 2 under extended continuous wave operation at 1064 nm. This is attributed to the reduction of defects at the interface between ZnSe and the cleaved facet as evidenced by transmission electron microscopy and X-ray diffraction.","['Zinc compounds', 'II-VI semiconductor materials', 'Semiconductor lasers', 'Laser stability', 'Hydrogen', 'X-ray lasers', 'Cleaning']","['Diode lasers', 'reliability', 'semiconductor lasers', 'quantum well lasers']"
"This paper comprehensively investigated noise characteristics of superluminal propagation based on low-noise single-frequency Brillouin lasing oscillation with the aid of a population inversion dynamic grating. Thanks to high-degree polarization alignment between the Brillouin pump and the lased Stokes lightwaves in polarization maintaining fibers, efficient Brillouin lasing resonance with over 10-dB relative intensity noise suppression has been demonstrated to activate Brillouin loss-induced anomalous dispersion in the vicinity of pump signals, benefiting a noise-insensitive superluminal propagation along kilometer-long optical fibers with robust resistance to ambient disturbance. Consequently, sinusoidally modulated pump signals experienced the time advancement of 4634.0 ns at the group velocity of 10.63 c . Results show that the variance of the fractional advancement with polarization maintaining fibers is 2.54 × 10 −4 which is two orders of magnitude lower than that of conventional single mode fibers. Furthermore, the dependence of the group velocity on the modulation frequency was experimentally investigated, showing good agreement with the theoretical analysis.","['Scattering', 'Lasers', 'Optical fibers', 'Optical fiber polarization', 'Fast light', 'Optical fiber amplifiers', 'Optical fiber dispersion']","['Stimulated Brillouin scattering', 'slow and fast light', 'superluminal', 'polarization maintaining fibers']"
"Hollow-core fibers provide an ideal environment for the interaction of a laser and gases; however, achieving stable and efficient coupling of a high-power laser is one of the key problems to be solved. Here, we study stable and efficient coupling of a high-power continuous-wave fiber laser with anti-resonant hollow-core fibers spliced with end caps. By optimizing the splicing process, a maximum laser power of 460 W was injected and 356.5 W was outputted under uncooled conditions, realizing a total transmission efficiency of approximately 77.5%. A test of more than 1 h showed the stability of this a coupling method. A few other important characteristics, such as the Fresnel reflection of the end caps and the influence of the end caps on the transmission beam quality, were measured and examined. This study opens new opportunities for stable and highly efficient coupling of high-power lasers with hollow-core fibers, which is significant for their applications in many other fields besides high-power fiber gas lasers, such as high-power laser delivery and liquid lasers in hollow-core fibers.","['Couplings', 'Fiber lasers', 'Splicing', 'Power lasers', 'Gas lasers', 'Laser modes', 'Laser stability']","['Hollow-core fibers', 'end caps', 'high power transmission', 'coupling methods']"
"In this investigation, we propose and demonstrate a stable and wavelength-tunable self-injected reflective semiconductor optical amplifier (RSOA)-based laser by using the Faraday rotator mirror (FRM) and the fiber mirror (FM) serving as a reflected element, respectively. Here, a 1.2-GHz RSOA can be enhanced to ~3 GHz by utilizing a self-injected mechanism. In the measurement, applying the optical orthogonal frequency-division multiplexing quadrature amplitude modulation (OFDM-QAM)with a bit-loading algorithm on the self-injected RSOA directly, the proposed laser can achieve a 3.5-Gb/s data rate in a 20-km single-mode-fiber transmission below a forward error correction (FEC)threshold. Moreover, the related output performance of the proposed RSOA-based laser is also discussed, whereas the FRM and the FM are utilized for comparisons.","['Bit error rate', 'Frequency modulation', 'OFDM', 'Optical reflection', 'Optical fiber amplifiers']","['Fiber lasers', 'Fiber optics', 'Communication optical']"
We propose new theoretical formulas for the standard deviation of coupling efficiency applicable to a wide range of turbulence conditions. The new formulas could be used to theoretically predict the performance of high-speed free-space optical communication systems utilizing optically pre-amplified receivers or coherent optical receivers.,"['Couplings', 'Optical fibers', 'Optical receivers', 'Optical distortion', 'Optical coupling', 'Standards', 'Optical transmitters']","['Free-space optical communication', 'coupling efficiency', 'standard deviation']"
"We propose a novel highly nonlinear fiber with enhanced SBS effect for optical narrow-band filtering. The results show that a BGS with single peak, a high Brillouin gain and a narrow bandwidth can be achieved in Ge-F co-doped double cladding fiber. To the best of our knowledge, this kind of fiber has not been investigated yet. Furthermore, it can be used in high resolution spectrum measurement and microwave photonics filtering.","['Brillouin scattering', 'Optical fibers', 'Scattering', 'Fiber nonlinear optics', 'Optical coupling', 'Optical filters']","['Optical fibers', 'fiber nonlinear optics', 'optical filters.']"
"In this work, we demonstrate fourth order cascaded SBS at C-band (~1540 nm) with 27 mW can be achieved with the abundant and high Q modes in the microspheres with a little eccentricity. A pumping-heating method with dual lasers pumping has been proposed. We experimentally investigated the 1st and 2nd order SBS generation in WGM microspheres by this method. Stable SBS can be achieved by tuning the heating laser when the pumping laser is with a fixed wavelength.","['Laser excitation', 'Scattering', 'Pump lasers', 'Laser tuning', 'Laser modes', 'Microcavities', 'Heat pumps']","['Microcavities', 'stimulated Brillouin scattering', 'whispering gallery mode']"
"1. Growth process of Ag(In,Ga)Se2 was studied in detail to illustrate the phase transformation during the deposition process, which provides a clear approach to improve the solar cell performance in the future. 2. A high open circuit voltage of 930 mV of AIGS solar cell was obtained, which is necessary factor for AIGS to be applied in tandem solar cell. 3. A growth model was suggested based on the results, which can be used to further increase solar cell conversion efficiency.","['Films', 'Silver', 'Atomic layer deposition', 'Photovoltaic cells', 'Substrates', 'Grain size', 'X-ray scattering']","['Ag(In', 'Ga)Se $_2$', 'three-stage', 'Ag diffusion', 'growth mechanism.']"
"Garnet/Ta/Nd2Fe14B/Ta micromodulators are prepared by magnetron sputtering method. Stokes polarimeters and scanning slit optical beam profilers are used to measure polarization properties and optical spot intensities of a laser beam, which go through the micromodulator by the Z-scanning method. The polarization properties of an S- and P-polarized light are researched. The optical intensities of laser beam are obtained for S-polarized light by the Z-scanning method.","['Optical films', 'Optical beams', 'Optical sensors', 'Laser beams', 'Stokes parameters', 'Garnets']","['Optical and other properties', 'Light-material interactions', 'Sensors']"
"Superresolution microscopy is of great interests in modern optics and photonics applications. Subdiffraction focusing lens, that has superresolution focal spot with local spatial frequency greater than the maximum Fourier component, has attracted intensive attentions in past decade, because of the significant capability of unlabeled far-field superresolution. Here, we propose a dielectric subdiffraction focusing metalens based on the depletion of Bessel beams. Different from traditional binary wavefront modulation elements, this metalens is designed according to the reverse engineering of subdiffraction focal field, which is constructed from the depletion of a fundamental Bessel beam. With the independent amplitude and phase control ability of dielectric metasurface, this metalens enables breaking the diffraction limit and can produce a focal spot with full width at half maximum of 0.3 λ /NA. This work may provide a platform for the design of integrated and compact photonic devices to control the light propagation dynamics and spin angular momentum associated with circular polarization.","['Focusing', 'Dielectrics', 'Optical polarization', 'Polarization', 'Optical variables control', 'Optical diffraction', 'Light fields']","['Metalens', 'subdiffraction focusing', 'bessel beam', 'polarization']"
"Efficient coupling between an optical fiber and silicon waveguide has been a major practical challenge for silicon photonics since the first day due to the huge mode size mismatch between them. In this paper, we propose a subwavelength structured edge coupler for efficient coupling light into/out from air top-cladded silicon waveguides. Through refractive index engineering, we demonstrate a single-step patterned coupler with a coupling loss of ∼2.5 dB for the wavelength range from 1.5 μm to 1.65 μm.","['Optical waveguides', 'Couplers', 'Silicon', 'Refractive index', 'Periodic structures', 'Optical fiber couplers', 'Couplings']","['Subwavelength', 'edge coupler', 'silicon photonics']"
"In this paper, the incident beam called high-dimensional circular hollow sinh-Gaussian (HD-CHsG) beam with a novel wavefront is proposed, which is determined by three parameters ( m , σ 0 , σ 1 ). Based on the Richards-wolf vector diffraction theory, it can be focused into a longitudinal polarized optical needle through a high numerical aperture lens. The effects of the three parameters ( m , σ 0 , σ 1 ) on the resolution and depth of focus of the longitudinally polarized optical needle are simulated and analyzed. In the condition of ( m , σ 0 , σ 1 ) = (8, 0.6, 0.125), a super-diffraction longitudinal optical needle with ultra-long focal depth (resolution 0.40 λ , focal depth 18.36 λ , depth-to-width ratio 45.9:1) is generated. In addition, compared with a radially polarized incident beam whose amplitude distribution is Gaussian and circular hollow sinh-Gaussian (CHsG) distribution, the resolution and depth of focus of the longitudinally polarized optical needle obtained by focusing the HD-CHsG beam are higher. Both simulations and experiments are carried out to demonstrate the availability of our method. Our findings are of great significance to the production, manipulation, and application of longitudinally polarized optical needle.","['Optical diffraction', 'Optical polarization', 'Optical filters', 'Needles', 'Optical refraction', 'Optical imaging', 'Lenses']","['Optical needle', 'super-diffraction', 'ultra-long focal depth', 'vector diffraction theory', 'high-dimensional circular hollow sinh-gaussian beam']"
"Reflection-type THz time-domain spectrometer has found many practical applications, but its poor spatial resolution is a major limit. We found that by using subwavelength periodic structure, image resolution one order of magnitude lower than the wavelength was realized in experiments, breaking the diffraction limit. Theoretic and simulation analysis proves it is due to excitation of surface plasmon polaritons. The design can be used in THz imaging as super-precise scale bar and location marks.","['Imaging', 'Optical surface waves', 'Surface waves', 'Image resolution', 'Bars', 'Periodic structures', 'Time-domain analysis']","['Surface plasmon polaritons', 'THz imaging']"
"Nearly all existing image processing algorithms are only concerned with the well-focused images, the defocused images are ignored. But, the defocused images are valid observation of the imaged subject. They can be treated as distribution and accumulation of scene information among different pixels of the imaging detector. From this idea, we used multiple defocused images to build an observation model for HR images and propose a SRR algorithm to approach the HR images.","['Image reconstruction', 'Image resolution', 'Estimation', 'Image sequences', 'Mathematical model', 'Learning systems', 'Interpolation']","['Defocused infrared image', 'super-resolution reconstruction', 'point spread function', 'compressed sensing', 'particle swarm optimization algorithm.']"
"Polarization measurement has found applications in many fields ranging from quantum science to our daily life. However, traditional polarization measurement systems suffer from large volume and high cost. To keep pace with the continued device miniaturization and system integration, new detection approaches and devices are desirable. The marriage between optical metasurfaces and superposition of optical vortex beams has offered a new idea method for polarization detection. We propose and experimentally demonstrate a single metasurface for polarization measurement based on the superposition of optical vortex beams. The relationship between the three parameters of the polarization state and the interference pattern of vortex beams is deduced theoretically. The major axis, ellipticity and handedness of a polarization state are determined by analyzing the intensity patterns of the superimposed vortex beams. Our method has provided a new approach for the development of compact optical devices for polarization measurement.","['Metasurfaces', 'Optical vortices', 'Polarization', 'Optical variables measurement', 'Optical polarization', 'Interference', 'Extraterrestrial measurements', 'Nanostructured materials', 'Polarimetry']","['Polarimety', 'nanophotonics', 'nanostructured materials']"
"This work is the first connection of surface Brillouin scattering (S-BS) [Nature Commun. 5], disordered optical fiber (DOF) [Nature Photon. 7(3)] with transverse Anderson localization (TAL) [Nature 446(7131)], as a potential structural evaluating for micro-structured fiber (MSF)[Opt. Express 18(19)]. We present the theoretical investigation for S-BS in DOF and feasibility of longitudinal structural evaluating. This manuscript may be cited by researchers on Brillouin scattering, MSF & PCFs.","['Silicon compounds', 'Optical surface waves', 'Fluctuations', 'Optical fibers', 'Brillouin scattering', 'Surface acoustic waves']","['Disordered optical fiber (DOF)', 'transverse Anderson localization (TAL)', 'surface Brillouin scattering (surface-BS)', 'longitudinal structural fluctuations evaluation']"
"Achieving actively tunable metamaterial absorption is a significant development direction. Phase-transition materials have attracted growing interest for the use in nanophotonics owing to their flexibility. In this work, we firstly demonstrate a wideband terahertz refractory absorber that achieves more than 90% absorptance in the range of 1.71--3.31 THz. The metal composing the structure is refractory metal, which could function in high-temperature conditions and complex electromagnetic environment. Then, we incorporate phase-change material vanadium dioxide (VO 2 ) film to this refractory absorber, realizing high reflection of more than 93% in the metallic state, while the wideband perfect absorption peak over 98% is obtained in the insulating state. Calculated results show that metamaterial absorber obtains switchable functions. Furthermore, the tunable absorber has polarization-insensitive behavior. So, our designed absorber with dynamic tunable characteristics provides flexibility to adjust the absorption performance and has significant value in application. The proposed architecture offers a novel method for creating dynamic and multi-functional photonic devices in phase-change materials.","['Absorption', 'Metamaterials', 'Metals', 'Wideband', 'Reflection', 'Optical switches', 'Electric fields']","['Metasurface', 'refractory', 'terahertz', 'tunable', 'vanadium dioxide (VO $_{2}$ )']"
"In this paper, a symmetric training sequence-based (STSB) carrier frequency offset estimation (FOE) scheme for coherent free-space optical (CFSO) communication is proposed. In the proposed technique, we exploit the training-sequence-based (TSB) carrier FOE algorithm to the CFSO communication system in the quadrature phase-shift keying (QPSK) modulation format. A symmetric training sequence, tailored to the carrier FOE algorithm for atmospheric turbulence channel, is formulated to accurately identify the correct temporal position of a data frame from received signals. Unlike the 4th power algorithm, the proposed algorithm requires only the identified training sequence and the symmetric sequence of the original training sequence in the FOE stage, performing a single multiplication to accurately remove the signal modulation phase. In this way, the proposed technique significantly improves the estimation accuracy. Furthermore, by avoiding the time-consuming 4th power operation, the proposed method reduces the computational complexity while expanding the FOE range. Therefore, when compared with existing algorithms, our proposed technique can achieve more accurate timing, a wider estimation range, and lower complexity. A 10-Gbps QPSK CFSO communication transmission experiment with different turbulence channels was carried out to validate the proposed technique and the improvement in receiver sensitivity.","['Training', 'Signal processing algorithms', 'Estimation', 'Frequency modulation', 'Synchronization', 'Frequency estimation', 'Adaptive optics']","['Coherent free-space optical communication', 'carrier frequency offset estimation', 'digital signal processing', 'training sequence', 'turbulence']"
"We have revealed a new effect called synergy effect, which may emerge when the dually superposed orbital angular momentum (OAM) states with two adjacent OAM numbers pass through weak fluctuation regime of the atmospheric turbulence. In addition, we analyzed the reason. This effect enables OAM states to better resist phase fluctuation caused by the atmospheric turbulence, that would be helpful to improve the OAM based communication quality.","['Indexes', 'Photonics', 'Scattering', 'Atmospheric modeling', 'Probability', 'Wave functions', 'Zirconium']","['Atmospheric turbulence', 'orbital angular momentum', 'synergy effect.']"
"One problem that inhibits the nonlinear optics applications of the silicon vertical slot waveguide structure is its large normal dispersion. To address this issue, we propose a multilayered hybrid silicon vertical waveguide. After optimizing the geometry, this waveguide can achieve a low dispersion between -300 to 300 ps/nm/km from 1450 to 1950 nm.","['Optical waveguides', 'Dispersion', 'Silicon', 'Optical signal processing', 'Optical pulses', 'Optical mixing']","['Waveguides', 'silicon nanophotonics', 'waveguide devices']"
"In this paper, telescopes are aligned using sharpness function method combined with SPGD algorithm based on both well-sampled and under-sampled images without doing image reconstructions, which can simplify the alignment processes and realize the closed-loop correction in real time. To improve the sensitivity and robustness of the alignment program, a new sharpness function called relative RMS errors was proposed. Both simulations and experiments were carried out.","['Telescopes', 'Image reconstruction', 'Mirrors', 'Detectors', 'Optical imaging', 'Image resolution']","['Telescope alignment', 'SPGD algorithm', 'relative RMS errors', 'under-sampled images']"
"A compact frequency conversion scheme based on high power photonic crystal fiber (PCF) laser at optical communication band using multi-grating MgO-PPLN crystal was reported. Temperature dependence of wave-vector mismatch, group velocity, central wavelength, and conversion efficiency was theoretically analyzed and the maximum SHG and THG conversion efficiency (CE) of 27.5% and 4.3% was achieved at 100 °C and 77 °C, respectively.","['Temperature dependence', 'Frequency conversion', 'Tuning', 'Gratings', 'Photonic crystal fibers', 'Optical fiber communication']","['Photonic crystal fiber', 'temperature tuning', 'frequency conversion', 'MgO-PPLN crystal']"
Not applicable: This submission does not include human or animal research.,"['Temperature sensors', 'Silicon compounds', 'Sensitivity', 'Optical fiber sensors', 'Microcavities', 'Temperature measurement', 'Thermal expansion']","['Microresonator', 'temperature sensor', 'isopropanol']"
"In this paper, we investigated the imaging condition of asymmetric pulses on a temporal imaging (TI) system comprising two optical fibers and a phase modulator. We introduced a fitness function to evaluate the difference between target and output waveforms to quantitatively estimate TI characteristics. We successfully determined the optimal combination of phase modulation index and phase deviation to provide good TI by simulating the fitness function. We generated chirp-free pulses with symmetric and asymmetric waveforms using an in-line waveguide pulse synthesizer, i.e., an optical pulse synthesizer, based on pulse shaping and experimentally confirmed the TI condition in a time lens system. Moreover, TI was achieved not only at a theoretical value of the modulation index satisfying the TI condition but at a much smaller value than the theoretical value for a time-reversal mode as well. Measured waveforms of the experimental output agreed with simulation results. This may be important for practical applications because a TI system requires a much smaller modulation power.","['Phase modulation', 'Indexes', 'Optical fiber dispersion', 'Optical fibers', 'Lenses']","['Ultrafast technology', 'pulse shaping']"
"A fast polarization tracking and demultiplexing algorithm in polarization-division-multiplexing (PDM) systems is proposed and demonstrated. The scheme utilizes two optimizing parameters in Stokes Space, including the polarization angle and the phase information. In addition to its transparency to modulation formats, the angle-plus-phase algorithm (APA) could provide fast convergence up to >100-Mrad/s polarization tracking speed. Compared to common polarization demultiplexing algorithms such as constant modulus algorithm (CMA) and linear Kalman filter (LKF), experimental results show that the polarization tracking capability of the proposed APA algorithm is significantly improved without sacrificing the transmission performance. Specifically, compared to CMA, the tracking speed can be improved from 9-Mrad/s to 160-Mrad/s for PDM quadrature phase shift keying (PDM-QPSK) signals. Furthermore, compared to CMA and LKF, APA has the best tracking performance, and the tracking speed can be reached to 34-Mrad/s for PDM 16 quadrature amplitude modulation (PDM-16QAM) signal.","['Demultiplexing', 'Signal processing algorithms', 'Stokes parameters', 'Fitting', 'Polarization', 'Kalman filters', 'Silicon']","['Digital signal processing', 'optical fiber communication', 'polarization division multiplexing', 'fast polarization tracking']"
"(1) We fabricated a novel plug-in and reusable As2S3 fiber connector, which was proved with low insertion loss while connecting with silica fiber. (2) For the first time to the best of our knowledge, we adopted an As2S3 fiber as the pulse stretcher in the front-end thulium-doped fiber CPA system. The system has a maximum output power of 1.97 W and a pulse duration of 2.53 ps. We achieved near 20 times pulse stretching ratio in 0.5 m-long As2S3 fiber.","['Optical fiber amplifiers', 'Optical fiber dispersion', 'Optical fiber polarization', 'Optical fiber devices', 'Optical fiber couplers', 'Connectors', 'Laser stability']","['As $_2S_3$ fiber connector', 'pulse stretcher', 'chirped pulse amplification', 'supercontinuum generation']"
"In microgravity, atoms can be prepared to a lower temperature and manipulated with a longer time. The Cold Atom Physics Research Rack (CAPR) in Chinese Space Station, which aims to prepare quantum degenerate gas for deep cooling and quantum simulation in microgravity, has been designed, realized, and validated. We built an integrated CAPR, consisting of a physical system, an all-fiber 780 nm laser system and a low phase noise 1064 nm fiber laser system, and an electrical driving and controlling system. With the CAPR, a 87 Rb quantum degenerate gas with 1.2 × 10 5 atoms and a temperature below 30 nK was achieved on ground. In this article, we also show the robustness of the rack, based on the experimental results before and after the simulation of the vibration and impact during the launch.","['Optical imaging', 'Atom optics', 'Optical polarization', 'Optical fibers', 'Laser beams', 'Optical reflection', 'Cooling']","['Bose-Einstein condensate in microgravity', 'ultra-cold atom', 'all-fiber laser system', 'the cold atom physics research rack in Chinese space station']"
"The mono-exponential decay has been used to describe various physical phenomena such as cavity ring-down signal, fluorescence decay, etc. In this paper, a neural network method of extreme learning machine (ELM) is adopted to efficiently extract decay time. The theoretical extraction precision, accuracy, and computation cost are all preliminarily analyzed and quantitatively compared with the traditional Levenberg-Marquardt (LM) algorithm. The training set and the testing set for the ELM are built based on our experimental system parameters. After dataset training, the ELM model for mono-exponential decay extraction is obtained. In the dataset testing, this model gives almost the same results with the LM algorithm. The relative deviation of precision is only about ±1 nanosecond. This ELM model can also be directly used in experimental cavity ring-down system. Comparing with the LM algorithm, the relative deviations are less than ±2 nanoseconds when the decay time is in the range of 0.98 μs∼2.20 μs. The ELM method for mono-exponential decay extraction has high efficiency and fine robustness. It has the potential for the applications in cavity ring-down spectroscopy, fluorescence decay analysis, and nuclear radioactive technique, etc.","['Training', 'Costs', 'Fitting', 'Testing', 'Signal to noise ratio', 'Neurons', 'Computational modeling']","['Extreme learning machine', 'decay time extraction', 'mono-exponential']"
We study the light extraction efficiency (LEE) and the far-field distribution of single nanowire ultraviolet light-emitting diodes (UVLEDs) by changing the geometrical parameters of nanowire as well as the surrounding index. It is found the resonance inside the nanowire play an important role to enhance the top LEE. The far-field distribution of nanowire UVLEDs can be conveniently explained by the geometrical optics theory.,"['Light emitting diodes', 'Finite difference methods', 'Optical polarization', 'Optical propagation', 'Monitoring', 'Standards', 'Indexes']","['Nanowire', 'light extraction efficiency', 'ultraviolet light-emitting diodes']"
"In the traditional design of DOE, only a single image of the single wavelength was received at defined distances. In view of this problem, this paper uses birefringent material as the diffraction element substrate to design. The different images of incident light with different polarization at the defined distance are received. This method introduces a new degree of freedom for the design of diffractive elements, which will greatly promote the application of the diffraction element.","['Phase modulation', 'Diffraction', 'Root mean square', 'Image quality', 'Holography', 'Optical diffraction']","['Diffractive imaging', 'holography', 'theory and design', 'polarization.']"
"The Laguerre-Gaussian (LG) and Hermite-Gaussian (HG) modes can be interconverted with an astigmatism phase. In this paper, based on the single beam, the interconversion of LG and HG beams array with the astigmatism phase is analyzed theoretically and the spatial mapping relationship is derived. In the experiment, 1 × 3, 2 × 2, 3 × 3 LG beams arrays are generated and converted into HG beams array via employing a spatial light modulator loaded with 0°, 90°, 45°, −45° astigmatism phases. The experimental results are in great agreement with the theoretical analyses. Moreover, from the number and direction of the dark fringe of converted HG beams array, the orbital angular momentum information of LG beams array can be obtained. This work theoretically perfects the theoretical model of the interconversion between LG and HG beams based on an astigmatism phase, and also provides a theoretical support for measuring the LG beams array.","['Phased arrays', 'Optical vortices', 'Optical diffraction', 'Optical arrays', 'Lenses', 'Diffraction', 'Optical distortion']","['Astigmatism phase', 'mode converter', 'orbital angular momentum', 'LG beams array']"
"The infrared light quality of image of a surveillance camera at night mode is generally judged by confirming the indicators of (1)center brightness, (2)radiant coverage, (3)luminance uniformity, and (4)irradiance efficiency. New design is reduced transceiver module dimension and more energy conservation. The micro package lens design is gradually accepted by international surveillance manufacturers.",[],[]
"We believe that this work could contribute to the implementation of the nonlinear compensation methods based on perturbation theory. The numerical error of the pre-compensation and the relevance relationship between the original compensation and the post-compensation have been demonstrated in this paper, which could push forward the research of the perturbation-based compensation methods in the coherent fiber communication systems, especially in the unrepeatered systems with Raman","['Perturbation methods', 'Optical fiber theory', 'Optical fiber dispersion', 'Stimulated emission', 'Optical fiber communication', 'Licenses']","['Perturbation methods', 'Raman amplification', 'nonlinearity mitigation', 'digital signal processing']"
"This paper theoretically studies three intersections of metal-insulator-silicon-insulator-metal waveguides which are hybrid nanoplasmonic waveguides. One of the intersections has large throughput and small crosstalk in a broad wavelength interval, and the footprint of the intersection is one order of magnitude smaller than that of a previous nanoplasmonic intersection. Thus, the intersection may play a key role in developing on-chip hybrid networks of photonic and plasmonic waveguide devices.","['Throughput', 'Silicon', 'Crosstalk', 'Strips', 'Plasmons', 'Propagation losses', 'Finite difference methods']","['Plasmonics', 'silicon nanophotonics', 'waveguides', 'waveguide devices']"
"An ultra-precise position demodulation algorithm for low-coherence interference fringe is proposed, which is only sensitive to the F-P cavity length. The precision of length sensing proves to be significantly enhanced compared with envelop method. We hope this algorithm can be relevant to the scientific community operating in the field of sensing and be widely used to the high precision measurement of all parameters which can be converted to the displacement or length.","['Interference', 'Optical interferometry', 'Optical fibers', 'Optical fiber sensors', 'Cavity resonators']","['Low-coherence interferometry', 'optical Fabry-Perot sensor', 'optical fiber sensing', 'nonlinear optics']"
"This work represents a potential thermal management method for solid-state lasers via pumping the laser with both traditional pumping source and in-band pumping source simultaneously. By changing the fraction of 880 nm pump relative to the 808 nm pump, thermal load could become relatively constant over a much larger range than could be achieved by pumping only at one pump wavelength. Thus, one can adjust the laser output power with beam parameters remaining almost constant.","['Laser excitation', 'Pump lasers', 'Power generation', 'Laser beams', 'Power lasers', 'Laser modes', 'Heating']","['Pumping', 'thermal effects', 'solid-state', 'diode-pumped']"
A model of amplifier based on segmented cladding fiber is proposed. High order modes (HOMs) filtering effect and thermal-induced modal evolution characteristics are theoretically investigated. Simulation results show that an amplifier based on Yb3+ doped SCF presents excellent HOMs filtering effect under heat load when achieving single-mode operation by coiling fiber. These results can provide guidance in the design of hig,"['Optical fiber amplifiers', 'Heating systems', 'Refractive index', 'Bending', 'Silicon compounds', 'Optical fiber networks', 'Indexes']","['Heat load', 'large mode area', 'bending loss', 'transverse mode instability', 'fiber amplifier']"
"Mode overlapping promotes the capability in manipulating optical absorption. Based on such a mechanism, an all-dielectric metasurface has the capability of perfectly absorbing incident optical energy without the assistance of a mirror. Here, an array of thin germanium waveguide-like units is designed as a special absorber possessing some advantages by overlapping two localized resonant modes. Such a thin absorber can realize strong absorption even though the germanium material is of low loss at the O band. It is found that the absorption capability is about three times stronger than that of an unpatterned germanium film with the same thickness, and wideband strong absorption is obtained at the same time. The structure is continuous so that it can conduct carriers in photodetection. The suggested method would be heuristic in the photodetection area.","['Absorption', 'Germanium', 'Optical sensors', 'Optical reflection', 'Scattering', 'Dielectrics', 'Substrates']","['Perfect absorption', 'waveguide-like', 'dielectric metasurface', 'localized resonance']"
